indexList,ID,Occ_CY,Occ_PY,Occ_Chg,ADR_CY,ADR_PY,ADR_Chg,RevPAR_CY,RevPAR_PY,RevPAR_Chg,Day,Month,Year,UOM,Date
1,State of Hawai‘i,0.788583966,0.788348654,0.000235312,267.5730739,256.4575655,0.043342486,211,202.18,0.043624493,1,3,2017,MTD,3/1/2017
2,Luxury Class,0.752677842,0.74632586,0.006351982,551.5588284,545.7736962,0.010599874,415.15,407.33,0.019198193,1,3,2017,MTD,3/1/2017
3,Upper Upscale Class,0.836739323,0.848487087,-0.011747764,261.2637202,252.5821312,0.034371351,218.61,214.31,0.020064393,1,3,2017,MTD,3/1/2017
4,Upscale Class,0.753329915,0.731060624,0.022269291,200.5801031,192.4981913,0.041984352,151.1,140.73,0.073687202,1,3,2017,MTD,3/1/2017
5,Upper Midscale Class,0.78684691,0.794147184,-0.007300274,159.188303,148.1550571,0.074470937,125.26,117.66,0.064592895,1,3,2017,MTD,3/1/2017
6,Midscale & Economy Class,0.754660916,0.762125256,-0.007464341,153.5879389,143.1461352,0.072945062,115.91,109.1,0.062419798,1,3,2017,MTD,3/1/2017
7,O‘ahu ,0.793259451,0.815646771,-0.02238732,222.5620745,211.9287967,0.050173822,176.55,172.86,0.021346755,1,3,2017,MTD,3/1/2017
8,Waikīkī ,0.800405275,0.829953554,-0.02954828,217.9071721,210.4277432,0.035543929,174.41,174.65,-0.001374177,1,3,2017,MTD,3/1/2017
9,Other O‘ahu ,0.750687381,0.724822767,0.025864614,252.1308855,222.8401034,0.131443047,189.27,161.52,0.171805349,1,3,2017,MTD,3/1/2017
10,O‘ahu Luxury,0.655743054,0.714409843,-0.058666789,471.9595507,447.7862216,0.053984084,309.48,319.9,-0.032572679,1,3,2017,MTD,3/1/2017
11,O‘ahu Upper Upscale ,0.847695459,0.869204103,-0.021508644,243.371711,236.8677296,0.027458284,206.31,205.89,0.002039924,1,3,2017,MTD,3/1/2017
12,O‘ahu Upscale,0.757129868,0.776847693,-0.019717825,189.0503783,186.2698888,0.014927209,143.14,144.7,-0.010780926,1,3,2017,MTD,3/1/2017
13,O‘ahu Upper Midscale,0.800764129,0.80468577,-0.003921641,148.1525207,138.9759503,0.066029916,118.64,111.83,0.060896003,1,3,2017,MTD,3/1/2017
14,O‘ahu Midscale & Economy,0.758636468,0.76955321,-0.010916742,128.6203257,122.3745286,0.051038375,97.58,94.17,0.036211108,1,3,2017,MTD,3/1/2017
15,Maui County,0.799303504,0.802086874,-0.00278337,381.2155761,360.1497122,0.058491964,304.71,288.87,0.054834355,1,3,2017,MTD,3/1/2017
16,Wailea,0.873247724,0.885730654,-0.01248293,589.6959708,546.1771232,0.079679001,514.95,483.77,0.064452116,1,3,2017,MTD,3/1/2017
17,Lahaina - Kā‘anapali  - Kapalua,0.806140888,0.801917193,0.004223695,309.1863789,302.9316149,0.020647445,249.25,242.93,0.026015725,1,3,2017,MTD,3/1/2017
18,Other Maui County,0.791036408,0.802287637,-0.011251229,469.9692017,427.8174911,0.098527319,371.76,343.23,0.083122105,1,3,2017,MTD,3/1/2017
19,Maui County Luxury,0.803982831,0.764993077,0.038989755,647.8613858,646.240819,0.002507683,520.87,494.37,0.053603576,1,3,2017,MTD,3/1/2017
20,Maui County Upper Upscale & Upscale,0.808090157,0.821320018,-0.013229861,295.5177022,275.886479,0.071156887,238.8,226.59,0.053885873,1,3,2017,MTD,3/1/2017
21,Island of Hawai‘i,0.76355482,0.702945755,0.060609065,260.7655283,251.5330286,0.03670492,199.11,176.81,0.126124088,1,3,2017,MTD,3/1/2017
22,Kohala Coast,0.747260768,0.707778397,0.039482371,367.0291206,349.9583944,0.048779302,274.27,247.69,0.107311559,1,3,2017,MTD,3/1/2017
23,Kaua‘i,0.767692319,0.717232055,0.050460264,262.8900801,258.7808723,0.015879102,201.82,185.61,0.087333657,1,3,2017,MTD,3/1/2017
24,State of Hawai‘i,0.811977188,0.807287226,0.004689962,273.7319641,257.8716277,0.061504775,222.26,208.18,0.067633778,1,3,2017,YTD,3/1/2017
25,Luxury Class,0.775207405,0.770654959,0.004552447,541.3708405,517.6461257,0.045831918,419.67,398.93,0.051989071,1,3,2017,YTD,3/1/2017
26,Upper Upscale Class,0.868864405,0.856006812,0.012857593,272.5187809,259.3541273,0.050759376,236.78,222.01,0.066528535,1,3,2017,YTD,3/1/2017
27,Upscale Class,0.769489745,0.756298552,0.013191192,206.7245309,197.4518949,0.046961494,159.07,149.33,0.06522467,1,3,2017,YTD,3/1/2017
28,Upper Midscale Class,0.804561719,0.824879578,-0.02031786,166.2721258,155.5081596,0.069218016,133.78,128.28,0.042874961,1,3,2017,YTD,3/1/2017
29,Midscale & Economy Class,0.77617873,0.780241619,-0.004062889,160.0841412,151.4628519,0.056920157,124.25,118.18,0.051362329,1,3,2017,YTD,3/1/2017
30,O‘ahu ,0.82434609,0.837357623,-0.013011533,233.1542276,220.3659318,0.058032091,192.2,184.53,0.041565057,1,3,2017,YTD,3/1/2017
31,Waikīkī ,0.836524855,0.850870871,-0.014346015,229.0040337,220.3076005,0.03947405,191.57,187.45,0.021979194,1,3,2017,YTD,3/1/2017
32,Other O‘ahu ,0.752256378,0.750996028,0.001260351,260.4723838,220.7882977,0.179738177,195.94,165.81,0.18171401,1,3,2017,YTD,3/1/2017
33,O‘ahu Luxury,0.702428548,0.748923093,-0.046494545,488.8693632,457.3952444,0.068811644,343.4,342.55,0.00248139,1,3,2017,YTD,3/1/2017
34,O‘ahu Upper Upscale ,0.880842523,0.874927091,0.005915432,256.8967503,247.7821665,0.036784664,226.29,216.79,0.043821209,1,3,2017,YTD,3/1/2017
35,O‘ahu Upscale,0.790726698,0.807087235,-0.016360538,193.2669334,190.2507778,0.015853578,152.82,153.55,-0.004754152,1,3,2017,YTD,3/1/2017
36,O‘ahu Upper Midscale,0.819596214,0.842351704,-0.02275549,155.291508,146.9098101,0.057053357,127.28,123.75,0.028525253,1,3,2017,YTD,3/1/2017
37,O‘ahu Midscale & Economy,0.785919031,0.797010961,-0.011091931,134.1934475,131.5753546,0.01989805,105.47,104.87,0.005721369,1,3,2017,YTD,3/1/2017
38,Maui County,0.792956956,0.790754326,0.00220263,382.1028461,349.9143388,0.091989678,302.99,276.7,0.095012649,1,3,2017,YTD,3/1/2017
39,Wailea,0.867605163,0.861915604,0.005689559,560.3857235,516.8704072,0.084189994,486.19,445.5,0.091335578,1,3,2017,YTD,3/1/2017
40,Lahaina - Kā‘anapali  - Kapalua,0.79377758,0.7876272,0.00615038,322.2995642,302.1264653,0.06677038,255.83,237.96,0.075096655,1,3,2017,YTD,3/1/2017
41,Other Maui County,0.791965233,0.794503456,-0.002538224,454.5404063,406.711654,0.117598677,359.98,323.13,0.114040789,1,3,2017,YTD,3/1/2017
42,Maui County Luxury,0.797455238,0.763754736,0.033700501,622.9058801,596.289088,0.044637396,496.74,455.42,0.090729437,1,3,2017,YTD,3/1/2017
43,Maui County Upper Upscale & Upscale,0.798253841,0.803797334,-0.005543493,306.1870256,278.4188698,0.099735179,244.41,223.79,0.092139953,1,3,2017,YTD,3/1/2017
44,Island of Hawai‘i,0.800584143,0.740883938,0.059700205,264.2903158,253.6779206,0.041834131,211.59,187.95,0.125778132,1,3,2017,YTD,3/1/2017
45,Kohala Coast,0.807579143,0.760343625,0.047235519,361.7402364,344.0211017,0.051505953,292.13,261.57,0.11683297,1,3,2017,YTD,3/1/2017
46,Kaua‘i,0.800190144,0.770858698,0.029331446,270.3810125,259.9972334,0.039938037,216.36,200.42,0.079532981,1,3,2017,YTD,3/1/2017
47,State of Hawai‘i,0.775040293,0.767506711,0.007533583,258.7147322,239.1507707,0.081805973,200.51,183.55,0.092399891,30,4,2017,MTD,4/30/2017
48,Luxury Class,0.744770025,0.741441795,0.00332823,527.0507119,483.1028768,0.09096993,392.53,358.19,0.095870907,30,4,2017,MTD,4/30/2017
49,Upper Upscale Class,0.834755547,0.831369922,0.003385625,257.6282228,243.3092408,0.058850958,215.06,202.28,0.063179751,30,4,2017,MTD,4/30/2017
50,Upscale Class,0.720327989,0.694278249,0.026049739,188.8675065,176.4459448,0.070398681,136.05,122.5,0.110612245,30,4,2017,MTD,4/30/2017
51,Upper Midscale Class,0.778767674,0.779386093,-0.000618419,151.5081488,139.39944,0.086863396,117.99,108.65,0.085964105,30,4,2017,MTD,4/30/2017
52,Midscale & Economy Class,0.727124266,0.741363942,-0.014239676,145.3831298,134.3152229,0.082402475,105.71,99.58,0.061558546,30,4,2017,MTD,4/30/2017
53,O‘ahu ,0.796827682,0.811928356,-0.015100674,220.9811835,206.9097044,0.068007826,176.08,168,0.048095238,30,4,2017,MTD,4/30/2017
54,Waikīkī ,0.80630856,0.825665659,-0.019357099,214.9003034,206.6625642,0.03986082,173.28,170.63,0.01553068,30,4,2017,MTD,4/30/2017
55,Other O‘ahu ,0.740350877,0.724719593,0.015631284,260.4316047,208.6971646,0.247892395,192.81,151.25,0.27477686,30,4,2017,MTD,4/30/2017
56,O‘ahu Luxury,0.667726397,0.701394901,-0.033668504,462.2245527,417.2475198,0.107794608,308.64,292.66,0.054602611,30,4,2017,MTD,4/30/2017
57,O‘ahu Upper Upscale ,0.866102798,0.86555043,0.000552368,244.0174717,238.648182,0.022498766,211.34,206.56,0.023140976,30,4,2017,MTD,4/30/2017
58,O‘ahu Upscale,0.736643297,0.760867552,-0.024224255,184.7765131,178.8729331,0.033004323,136.11,136.1,7.35E-05,30,4,2017,MTD,4/30/2017
59,O‘ahu Upper Midscale,0.79798706,0.807094699,-0.009107639,144.1265015,132.2343447,0.089932436,115.01,106.73,0.077578938,30,4,2017,MTD,4/30/2017
60,O‘ahu Midscale & Economy,0.76124409,0.79407504,-0.03283095,125.731624,116.4378546,0.079817422,95.71,92.46,0.035150335,30,4,2017,MTD,4/30/2017
61,Maui County,0.785960636,0.77308342,0.012877216,351.9976459,313.0543069,0.12439803,276.66,242.02,0.143128667,30,4,2017,MTD,4/30/2017
62,Wailea,0.87119623,0.851669702,0.019526528,548.3713797,475.7390746,0.152672566,477.74,405.17,0.179110003,30,4,2017,MTD,4/30/2017
63,Lahaina - Kā‘anapali  - Kapalua,0.778929672,0.763485231,0.015444441,291.632506,263.7033984,0.105911064,227.16,201.33,0.128296826,30,4,2017,MTD,4/30/2017
64,Other Maui County,0.794953115,0.784439761,0.010513354,427.6473903,369.8853043,0.156162154,339.96,290.15,0.171669826,30,4,2017,MTD,4/30/2017
65,Maui County Luxury,0.789562824,0.768076312,0.021486513,614.7791259,545.0558867,0.127919431,485.41,418.64,0.159492643,30,4,2017,MTD,4/30/2017
66,Maui County Upper Upscale & Upscale,0.793576966,0.777376854,0.016200112,272.2175396,240.1185836,0.133679599,216.03,186.66,0.157344905,30,4,2017,MTD,4/30/2017
67,Island of Hawai‘i,0.687973419,0.639608881,0.048364537,256.3465838,240.9750826,0.063788758,176.36,154.13,0.144228898,30,4,2017,MTD,4/30/2017
68,Kohala Coast,0.689140145,0.683733706,0.005406439,362.514496,333.0100227,0.088599355,249.82,227.69,0.097193553,30,4,2017,MTD,4/30/2017
69,Kaua‘i,0.737668702,0.674386297,0.063282405,251.7746865,243.7635244,0.032864482,185.73,164.39,0.129813249,30,4,2017,MTD,4/30/2017
70,State of Hawai‘i,0.802662491,0.797368667,0.005293824,270.0752623,253.378726,0.065895573,216.78,202.04,0.07295585,30,4,2017,YTD,4/30/2017
71,Luxury Class,0.76760042,0.763297641,0.004302779,537.898365,509.1955318,0.056368981,412.89,388.67,0.062315074,30,4,2017,YTD,4/30/2017
72,Upper Upscale Class,0.860134737,0.849941813,0.010192924,268.8202066,255.4905763,0.052172689,231.22,217.15,0.064793921,30,4,2017,YTD,4/30/2017
73,Upscale Class,0.757199306,0.740673597,0.016525709,202.4776588,192.491298,0.051879544,153.32,142.57,0.075401557,30,4,2017,YTD,4/30/2017
74,Upper Midscale Class,0.798113208,0.813506207,-0.015392999,162.6705979,151.6498879,0.072672062,129.83,123.37,0.052362811,30,4,2017,YTD,4/30/2017
75,Midscale & Economy Class,0.763915114,0.7705222,-0.006607085,156.5858919,147.3381707,0.062765278,119.62,113.53,0.053642209,30,4,2017,YTD,4/30/2017
76,O‘ahu ,0.817438472,0.831027806,-0.013589334,230.1756184,217.0934083,0.060260743,188.15,180.41,0.042902278,30,4,2017,YTD,4/30/2017
77,Waikīkī ,0.82893483,0.844601097,-0.015666267,225.5580211,216.9895059,0.039488155,186.97,183.27,0.020188792,30,4,2017,YTD,4/30/2017
78,Other O‘ahu ,0.749280003,0.744426919,0.004853084,260.4623105,217.845537,0.195628398,195.16,162.17,0.203428501,30,4,2017,YTD,4/30/2017
79,O‘ahu Luxury,0.693753011,0.737041045,-0.043288035,482.4580601,447.8437379,0.077291071,334.71,330.08,0.014026903,30,4,2017,YTD,4/30/2017
80,O‘ahu Upper Upscale ,0.877120921,0.872606995,0.004513926,253.6857374,245.5403933,0.033173133,222.51,214.26,0.038504621,30,4,2017,YTD,4/30/2017
81,O‘ahu Upscale,0.777205847,0.795532315,-0.018326467,191.2551076,187.530262,0.019862637,148.64,149.19,-0.003686574,30,4,2017,YTD,4/30/2017
82,O‘ahu Upper Midscale,0.814193925,0.833537453,-0.019343528,152.5558174,143.3573331,0.064164728,124.21,119.49,0.039501213,30,4,2017,YTD,4/30/2017
83,O‘ahu Midscale & Economy,0.779750296,0.796276981,-0.016526686,132.1281988,127.8014445,0.033855285,103.03,101.77,0.012380859,30,4,2017,YTD,4/30/2017
84,Maui County,0.791167007,0.786316596,0.004850411,374.4513704,340.8133902,0.098699116,296.25,267.99,0.105451696,30,4,2017,YTD,4/30/2017
85,Wailea,0.868502075,0.859354129,0.009147946,557.3756912,506.6795241,0.100055685,484.08,435.42,0.111754168,30,4,2017,YTD,4/30/2017
86,Lahaina - Kā‘anapali  - Kapalua,0.789906995,0.781591707,0.008315287,314.4163054,292.7432272,0.074034431,248.36,228.81,0.08544207,30,4,2017,YTD,4/30/2017
87,Other Maui County,0.792711923,0.791962528,0.000749395,447.8006699,397.5018878,0.126537216,354.98,314.81,0.127600775,30,4,2017,YTD,4/30/2017
88,Maui County Luxury,0.795483752,0.764854737,0.030629014,620.8909667,583.193414,0.064639881,493.91,446.06,0.107272564,30,4,2017,YTD,4/30/2017
89,Maui County Upper Upscale & Upscale,0.797040893,0.7971918,-0.000150907,297.4153277,269.0812102,0.105299502,237.05,214.51,0.105076686,30,4,2017,YTD,4/30/2017
90,Island of Hawai‘i,0.772425573,0.716188021,0.056237553,262.5211423,250.9115468,0.046269674,202.78,179.7,0.128436283,30,4,2017,YTD,4/30/2017
91,Kohala Coast,0.777956989,0.742115291,0.035841698,361.9117745,341.6072674,0.059438159,281.55,253.51,0.110607077,30,4,2017,YTD,4/30/2017
92,Kaua‘i,0.784362641,0.746109562,0.038253079,265.9511677,256.2329628,0.037927224,208.6,191.18,0.091118318,30,4,2017,YTD,4/30/2017
93,State of Hawai‘i,0.776809567,0.757846573,0.018962994,241.4849116,228.3543738,0.057500706,187.59,173.06,0.08395932,1,5,2017,MTD,5/1/2017
94,Luxury Class,0.719876632,0.681525659,0.038350972,459.671657,433.2847615,0.060899662,330.91,295.29,0.12062718,1,5,2017,MTD,5/1/2017
95,Upper Upscale Class,0.832136493,0.816606532,0.015529961,250.3835774,238.7146856,0.04888217,208.35,194.94,0.068790397,1,5,2017,MTD,5/1/2017
96,Upscale Class,0.727802411,0.70504822,0.022754191,181.1671647,173.9140122,0.041705395,131.85,122.62,0.075273202,1,5,2017,MTD,5/1/2017
97,Upper Midscale Class,0.801138574,0.794180033,0.006958541,148.2772472,141.026868,0.051411333,118.79,112,0.060625,1,5,2017,MTD,5/1/2017
98,Midscale & Economy Class,0.750899258,0.744637219,0.00626204,143.3789271,135.7519234,0.056183393,107.66,101.09,0.064991592,1,5,2017,MTD,5/1/2017
99,O‘ahu ,0.80620109,0.821829666,-0.015628576,216.376059,210.2768519,0.029005604,174.44,172.81,0.009432325,1,5,2017,MTD,5/1/2017
100,Waikīkī ,0.81885468,0.846666161,-0.027811481,212.9028215,210.1542755,0.013078706,174.34,177.93,-0.020176474,1,5,2017,MTD,5/1/2017
101,Other O‘ahu ,0.730824707,0.677504346,0.05332036,239.5579906,211.1669936,0.134448081,175.07,143.07,0.223666737,1,5,2017,MTD,5/1/2017
